"MaritalStatus";"ApplicationMode";"ApplicationOrder";"Course";"DaytimeEveningAttendance";"PreviousQualification";"PreviousQualificationGrade";"Nationality";"MotherQualification";"FatherQualification";"MotherOccupation";"FatherOccupation";"AdmissionGrade";"Displaced";"EducationalSpecialNeeds";"Debtor";"TuitionFeesUpToDate";"Gender";"ScholarshipHolder";"AgeAtEnrollment";"International";"CurricularUnits1stSemCredited";"CurricularUnits1stSemEnrolled";"CurricularUnits1stSemEvaluation";"CurricularUnits1stSemApproved";"CurricularUnits1stSemGrade";"CurricularUnits1stSemNoEvaluation";"CurricularUnits2ndSemCredited";"CurricularUnits2ndSemEnrolled";"CurricularUnits2ndSemEvaluations";"CurricularUnits2ndSemApproved";"CurricularUnits2ndSemGrade";"CurricularUnits2ndSemNoEvaluation";"AverageCurricularGrade";"UnemploymentRate";"InflationRate";"GDP";"Target"
"1";"42";"1";"9500";"1";"1";"122";"1";"3";"3";"2";"2";"122.00";"1";"0";"0";"1";"0";"0";"20";"0";"0";"8";"11";"6";"12.50";"0";"0";"8";"11";"6";"12.50";"0";"12.5";"12.70";"3.70";"-1.70";"3"
"2";"1";"1";"9500";"1";"1";"142";"1";"19";"38";"4";"5";"130.30";"0";"0";"0";"1";"0";"0";"18";"0";"0";"7";"7";"6";"13.69";"0";"0";"7";"7";"6";"13.69";"0";"13.69";"7.60";"2.60";"0.32";"3"
"2";"1";"4";"9500";"1";"1";"140";"1";"1";"37";"4";"9";"128.00";"0";"0";"0";"1";"0";"1";"18";"0";"0";"7";"7";"6";"14.07";"0";"0";"7";"7";"6";"14.07";"0";"14.07";"7.60";"2.60";"0.32";"3"
"1";"1";"1";"9147";"1";"1";"136";"1";"1";"3";"9";"5";"137.10";"0";"0";"0";"1";"1";"0";"20";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"1";"5";"9500";"1";"1";"111";"1";"3";"4";"4";"3";"108.20";"1";"0";"0";"1";"0";"0";"20";"0";"2";"7";"9";"6";"13.27";"0";"0";"7";"10";"5";"12.30";"0";"12.79";"12.40";"0.50";"1.79";"1"
"1";"1";"2";"9070";"1";"1";"164";"1";"38";"38";"9";"7";"165.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"7";"6";"14.17";"0";"0";"6";"7";"6";"14.86";"0";"14.52";"9.40";"-0.80";"-3.12";"3"
"1";"17";"1";"9147";"1";"1";"140";"1";"37";"37";"9";"7";"132.30";"1";"0";"0";"1";"0";"0";"20";"0";"0";"5";"9";"1";"10.00";"0";"0";"5";"10";"1";"11.00";"0";"10.5";"7.60";"2.60";"0.32";"1"
"1";"17";"1";"9500";"1";"1";"141";"1";"38";"38";"7";"10";"139.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"8";"14.94";"0";"0";"8";"8";"8";"14.94";"0";"14.94";"9.40";"-0.80";"-3.12";"3"
"1";"18";"4";"9254";"1";"1";"106";"1";"19";"37";"7";"7";"106.00";"1";"0";"0";"1";"1";"1";"21";"0";"0";"6";"8";"4";"10.50";"0";"0";"6";"11";"1";"11.00";"0";"10.75";"9.40";"-0.80";"-3.12";"1"
"1";"15";"1";"9085";"1";"1";"134";"41";"37";"37";"9";"9";"109.60";"0";"0";"0";"1";"0";"0";"18";"1";"0";"6";"13";"4";"12.25";"0";"0";"6";"15";"5";"11.00";"0";"11.63";"11.10";"0.60";"2.02";"1"
"1";"1";"1";"9853";"1";"1";"122";"1";"38";"37";"191";"195";"112.90";"1";"0";"0";"1";"0";"1";"19";"0";"0";"7";"8";"7";"13.86";"0";"0";"7";"8";"6";"13.67";"0";"13.77";"8.90";"1.40";"3.51";"3"
"1";"1";"1";"9147";"1";"1";"180";"1";"37";"37";"7";"4";"153.80";"1";"0";"0";"1";"0";"1";"20";"0";"0";"5";"5";"5";"13.80";"0";"0";"5";"6";"5";"12.00";"0";"12.9";"9.40";"-0.80";"-3.12";"3"
"1";"1";"1";"9238";"1";"1";"121";"1";"1";"1";"1";"1";"115.10";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"10";"6";"10.84";"0";"0";"6";"7";"6";"12.15";"0";"11.5";"11.10";"0.60";"2.02";"3"
"1";"7";"1";"9991";"0";"3";"130";"1";"3";"19";"2";"3";"133.90";"0";"0";"0";"1";"0";"0";"28";"0";"0";"5";"7";"5";"13.72";"0";"0";"5";"7";"5";"13.15";"0";"13.44";"16.20";"0.30";"-0.92";"3"
"1";"44";"1";"9003";"1";"39";"120";"1";"1";"19";"9";"7";"120.00";"0";"0";"0";"1";"1";"0";"22";"0";"2";"6";"15";"3";"11.75";"0";"0";"6";"12";"2";"10.00";"0";"10.88";"13.90";"-0.30";"0.79";"1"
"1";"39";"1";"8014";"0";"38";"134";"1";"38";"37";"4";"8";"95.50";"0";"0";"0";"1";"1";"0";"29";"0";"0";"6";"11";"6";"12.00";"0";"0";"6";"6";"6";"14.00";"0";"13";"11.10";"0.60";"2.02";"3"
"1";"1";"3";"9670";"1";"1";"120";"1";"37";"37";"7";"7";"111.30";"1";"0";"0";"1";"1";"0";"19";"0";"0";"5";"7";"3";"11.34";"0";"0";"5";"7";"4";"11.00";"0";"11.17";"9.40";"-0.80";"-3.12";"2"
"1";"39";"1";"9130";"1";"19";"134";"1";"34";"34";"99";"99";"96.00";"0";"0";"0";"1";"1";"0";"31";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"1"
"1";"1";"1";"9773";"1";"1";"150";"1";"19";"11";"0";"0";"131.10";"1";"0";"0";"1";"1";"0";"19";"0";"0";"6";"6";"6";"11.67";"0";"0";"6";"10";"3";"12.67";"0";"12.17";"7.60";"2.60";"0.32";"3"
"6";"39";"1";"9500";"1";"1";"134";"1";"37";"37";"9";"9";"110.00";"0";"0";"0";"1";"0";"0";"36";"0";"0";"7";"12";"4";"11.50";"0";"0";"7";"14";"3";"12.34";"0";"11.92";"16.20";"0.30";"-0.92";"1"
"1";"39";"1";"9991";"0";"1";"110";"1";"37";"37";"7";"7";"133.90";"0";"0";"0";"1";"0";"0";"30";"0";"0";"5";"7";"5";"11.40";"0";"0";"5";"6";"5";"13.67";"0";"12.54";"10.80";"1.40";"1.74";"1"
"1";"1";"1";"9147";"1";"1";"112";"1";"9";"22";"4";"3";"106.10";"0";"0";"0";"1";"0";"0";"20";"0";"0";"5";"13";"2";"10.00";"1";"0";"5";"10";"0";"0.00";"0";"5";"9.40";"-0.80";"-3.12";"1"
"1";"1";"1";"9853";"1";"1";"145";"1";"37";"37";"9";"5";"146.80";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"13.17";"0";"0";"6";"6";"6";"13.34";"0";"13.26";"7.60";"2.60";"0.32";"3"
"1";"1";"1";"9085";"1";"1";"130";"1";"19";"38";"4";"7";"121.30";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"15";"6";"14.17";"0";"0";"6";"13";"6";"12.20";"0";"13.19";"15.50";"2.80";"-4.06";"3"
"1";"1";"4";"9773";"1";"1";"122";"1";"41";"1";"4";"3";"119.60";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"6";"4";"12.00";"0";"0";"6";"11";"3";"11.34";"0";"11.67";"11.10";"0.60";"2.02";"1"
"1";"17";"1";"9238";"1";"1";"120";"1";"19";"19";"4";"5";"114.80";"1";"0";"1";"0";"0";"0";"19";"0";"0";"6";"10";"5";"11.72";"0";"0";"6";"13";"2";"10.67";"0";"11.2";"16.20";"0.30";"-0.92";"1"
"1";"1";"1";"9238";"1";"1";"134";"1";"1";"1";"3";"3";"102.00";"1";"0";"0";"1";"0";"1";"20";"0";"0";"6";"7";"6";"13.67";"0";"0";"6";"7";"6";"14.58";"0";"14.13";"11.10";"0.60";"2.02";"3"
"1";"44";"1";"9991";"0";"39";"120";"1";"37";"37";"7";"7";"120.00";"1";"0";"0";"1";"0";"1";"23";"0";"2";"6";"8";"5";"11.80";"0";"2";"6";"8";"6";"12.34";"0";"12.07";"9.40";"-0.80";"-3.12";"3"
"1";"1";"4";"9500";"1";"1";"140";"1";"3";"19";"2";"3";"133.80";"1";"0";"0";"1";"0";"0";"17";"0";"0";"8";"14";"5";"12.46";"0";"0";"8";"14";"5";"12.46";"0";"12.46";"10.80";"1.40";"1.74";"2"
"1";"17";"6";"9500";"1";"1";"136";"1";"19";"38";"9";"3";"132.50";"1";"0";"0";"1";"0";"0";"19";"0";"0";"8";"9";"7";"12.30";"0";"0";"8";"9";"7";"12.30";"0";"12.3";"12.70";"3.70";"-1.70";"3"
"1";"1";"1";"9085";"1";"1";"126";"1";"38";"37";"9";"9";"123.60";"1";"0";"0";"1";"0";"0";"21";"0";"0";"5";"10";"3";"11.67";"0";"0";"5";"5";"5";"13.00";"0";"12.34";"10.80";"1.40";"1.74";"3"
"1";"17";"4";"9500";"1";"1";"133";"1";"19";"19";"3";"10";"131.10";"1";"0";"0";"1";"0";"0";"18";"0";"0";"7";"7";"7";"13.98";"0";"0";"8";"8";"8";"15.75";"0";"14.87";"13.90";"-0.30";"0.79";"3"
"1";"1";"1";"9147";"1";"1";"123";"1";"1";"1";"4";"6";"118.80";"1";"0";"0";"1";"0";"0";"21";"0";"0";"5";"9";"3";"10.67";"0";"0";"5";"13";"2";"12.50";"0";"11.59";"7.60";"2.60";"0.32";"2"
"1";"17";"1";"9773";"1";"1";"120";"1";"19";"38";"9";"7";"117.90";"1";"0";"0";"1";"0";"1";"21";"0";"0";"6";"6";"5";"13.00";"0";"0";"6";"7";"6";"12.84";"0";"12.92";"8.90";"1.40";"3.51";"3"
"1";"1";"2";"9130";"1";"1";"140";"1";"19";"37";"9";"9";"129.50";"1";"0";"0";"1";"0";"0";"18";"0";"0";"5";"10";"4";"13.50";"1";"0";"5";"5";"5";"13.40";"0";"13.45";"12.70";"3.70";"-1.70";"2"
"1";"5";"3";"9085";"1";"1";"141";"1";"1";"19";"7";"5";"128.80";"1";"0";"0";"1";"0";"0";"19";"0";"0";"5";"9";"3";"10.34";"1";"0";"5";"8";"3";"13.00";"0";"11.67";"7.60";"2.60";"0.32";"2"
"1";"39";"1";"9991";"0";"1";"150";"1";"1";"37";"4";"6";"120.00";"0";"0";"0";"1";"1";"0";"25";"0";"0";"5";"6";"4";"10.50";"0";"0";"5";"6";"5";"12.00";"0";"11.25";"9.40";"-0.80";"-3.12";"3"
"1";"17";"1";"9238";"1";"1";"133";"1";"19";"19";"5";"7";"123.60";"0";"0";"0";"1";"0";"1";"19";"0";"0";"6";"7";"6";"13.50";"0";"0";"6";"7";"6";"14.00";"0";"13.75";"15.50";"2.80";"-4.06";"3"
"1";"44";"1";"171";"1";"39";"140";"1";"3";"3";"2";"2";"140.00";"0";"0";"1";"1";"1";"0";"20";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"3"
"1";"1";"1";"9254";"1";"1";"131";"2";"37";"1";"9";"3";"126.10";"1";"0";"0";"1";"1";"0";"18";"1";"0";"6";"6";"6";"13.67";"0";"0";"6";"6";"6";"13.50";"0";"13.59";"7.60";"2.60";"0.32";"3"
"2";"39";"1";"9991";"0";"1";"110";"1";"37";"37";"9";"9";"130.00";"0";"0";"0";"0";"1";"0";"42";"0";"0";"4";"4";"0";"0.00";"0";"0";"5";"0";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"17";"6";"9500";"1";"1";"139";"1";"37";"37";"9";"6";"133.50";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"8";"7";"15.23";"0";"0";"8";"8";"7";"15.23";"0";"15.23";"12.70";"3.70";"-1.70";"3"
"1";"1";"4";"9500";"1";"1";"137";"1";"37";"37";"9";"9";"127.50";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"8";"13.05";"0";"0";"8";"8";"8";"13.05";"0";"13.05";"9.40";"-0.80";"-3.12";"3"
"1";"1";"2";"9773";"1";"1";"131";"1";"19";"37";"9";"10";"121.90";"1";"0";"0";"1";"0";"1";"18";"0";"0";"6";"7";"6";"12.67";"0";"0";"6";"6";"6";"13.34";"0";"13.01";"11.10";"0.60";"2.02";"3"
"1";"39";"1";"9556";"1";"1";"134";"1";"38";"19";"9";"6";"100.00";"1";"0";"0";"1";"0";"1";"25";"0";"0";"7";"11";"5";"12.58";"0";"0";"7";"9";"6";"12.16";"0";"12.37";"8.90";"1.40";"3.51";"3"
"1";"1";"6";"9500";"1";"1";"136";"1";"1";"1";"4";"5";"123.30";"0";"0";"0";"0";"0";"0";"18";"0";"0";"8";"8";"0";"0.00";"8";"0";"8";"8";"0";"0.00";"8";"0";"9.40";"-0.80";"-3.12";"1"
"1";"1";"1";"9500";"1";"1";"142";"1";"19";"38";"7";"10";"128.40";"1";"0";"0";"1";"0";"1";"18";"0";"0";"7";"9";"7";"13.30";"0";"0";"8";"8";"8";"14.35";"0";"13.83";"15.50";"2.80";"-4.06";"3"
"2";"7";"1";"9670";"1";"3";"110";"1";"37";"37";"7";"7";"110.00";"0";"0";"0";"1";"0";"0";"32";"0";"4";"11";"15";"8";"13.60";"0";"2";"8";"10";"8";"15.12";"0";"14.36";"13.90";"-0.30";"0.79";"3"
"2";"39";"1";"9500";"1";"19";"134";"1";"37";"37";"9";"9";"129.00";"1";"0";"0";"1";"0";"0";"36";"0";"0";"7";"7";"6";"11.30";"0";"0";"7";"7";"6";"11.30";"0";"11.3";"7.60";"2.60";"0.32";"3"
"1";"39";"1";"9003";"1";"1";"130";"1";"19";"1";"9";"6";"126.10";"1";"0";"0";"0";"1";"0";"27";"0";"0";"6";"6";"0";"0.00";"0";"0";"6";"8";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"1"
"1";"44";"1";"9003";"1";"39";"120";"1";"1";"19";"4";"7";"120.00";"0";"0";"0";"1";"1";"0";"23";"0";"1";"6";"6";"1";"11.00";"0";"0";"6";"8";"0";"0.00";"0";"5.5";"15.50";"2.80";"-4.06";"1"
"1";"1";"5";"9070";"1";"1";"124";"1";"37";"37";"9";"9";"113.90";"1";"0";"0";"1";"0";"0";"20";"0";"0";"6";"6";"6";"11.17";"0";"0";"6";"6";"6";"12.17";"0";"11.67";"7.60";"2.60";"0.32";"3"
"1";"1";"1";"171";"1";"1";"131";"1";"19";"19";"9";"9";"134.90";"1";"0";"1";"1";"0";"0";"20";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"16.20";"0.30";"-0.92";"1"
"1";"1";"2";"9773";"1";"1";"130";"1";"19";"38";"3";"9";"126.50";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"8";"4";"12.50";"0";"0";"6";"6";"5";"12.60";"0";"12.55";"12.70";"3.70";"-1.70";"3"
"1";"1";"2";"9147";"1";"1";"142";"1";"37";"38";"9";"9";"137.50";"1";"0";"0";"1";"1";"0";"19";"0";"0";"5";"10";"5";"12.00";"0";"0";"5";"9";"5";"11.50";"0";"11.75";"13.90";"-0.30";"0.79";"3"
"1";"1";"2";"9853";"1";"1";"123";"1";"19";"1";"194";"103";"115.30";"1";"0";"0";"1";"0";"0";"20";"0";"0";"7";"8";"6";"13.50";"0";"0";"7";"8";"6";"14.00";"0";"13.75";"11.10";"0.60";"2.02";"2"
"2";"39";"1";"9991";"0";"1";"140";"1";"37";"37";"9";"9";"118.20";"0";"0";"0";"1";"1";"0";"52";"0";"0";"5";"7";"5";"11.20";"0";"0";"5";"6";"5";"12.80";"1";"12";"7.60";"2.60";"0.32";"3"
"2";"43";"2";"9147";"1";"1";"160";"1";"37";"37";"9";"9";"96.00";"0";"0";"0";"0";"0";"0";"29";"0";"3";"5";"7";"3";"12.34";"0";"0";"5";"8";"0";"0.00";"0";"6.17";"10.80";"1.40";"1.74";"1"
"1";"1";"4";"9500";"1";"1";"142";"1";"38";"38";"9";"8";"129.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"7";"12.25";"0";"0";"8";"8";"7";"12.25";"0";"12.25";"12.70";"3.70";"-1.70";"3"
"2";"39";"1";"9773";"1";"1";"110";"1";"37";"37";"9";"10";"140.00";"0";"0";"1";"0";"1";"0";"43";"0";"0";"6";"16";"2";"10.00";"0";"0";"6";"12";"4";"12.25";"0";"11.13";"10.80";"1.40";"1.74";"1"
"1";"1";"1";"9085";"1";"1";"125";"1";"19";"37";"3";"7";"126.80";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"13";"6";"12.00";"0";"0";"6";"16";"4";"12.75";"0";"12.38";"11.10";"0.60";"2.02";"2"
"1";"1";"1";"9773";"1";"1";"133";"1";"1";"3";"3";"3";"135.80";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"6";"6";"15.00";"0";"0";"6";"6";"6";"13.34";"0";"14.17";"11.10";"0.60";"2.02";"3"
"1";"1";"2";"9500";"1";"1";"139";"1";"38";"37";"9";"7";"125.00";"1";"0";"0";"1";"0";"1";"19";"0";"0";"7";"7";"6";"12.90";"0";"0";"7";"7";"6";"12.90";"0";"12.9";"7.60";"2.60";"0.32";"3"
"1";"39";"1";"9991";"0";"19";"134";"1";"19";"37";"9";"9";"149.40";"0";"0";"0";"0";"1";"0";"29";"0";"0";"5";"11";"2";"11.34";"0";"0";"5";"9";"1";"12.00";"0";"11.67";"11.10";"0.60";"2.02";"1"
"1";"1";"3";"9500";"1";"1";"145";"1";"19";"37";"7";"7";"141.50";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"8";"8";"13.06";"0";"0";"8";"8";"8";"13.06";"0";"13.06";"9.40";"-0.80";"-3.12";"3"
"1";"1";"1";"9130";"1";"1";"130";"1";"2";"3";"9";"1";"117.60";"0";"0";"0";"1";"1";"0";"19";"0";"0";"5";"14";"2";"11.50";"2";"0";"5";"8";"5";"11.40";"3";"11.45";"9.40";"-0.80";"-3.12";"2"
"1";"10";"2";"9773";"1";"1";"155";"22";"19";"38";"3";"5";"154.40";"1";"0";"0";"0";"0";"0";"18";"1";"0";"6";"8";"5";"12.00";"0";"0";"6";"0";"0";"0.00";"0";"6";"10.80";"1.40";"1.74";"1"
"1";"1";"3";"9254";"1";"1";"115";"1";"1";"1";"3";"3";"117.50";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"9";"4";"11.25";"0";"0";"6";"13";"2";"12.50";"0";"11.88";"9.40";"-0.80";"-3.12";"1"
"1";"1";"5";"9500";"1";"1";"137";"1";"38";"38";"4";"8";"126.50";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"8";"13.77";"0";"0";"8";"8";"8";"13.77";"0";"13.77";"9.40";"-0.80";"-3.12";"3"
"1";"1";"6";"9147";"1";"1";"121";"1";"3";"19";"4";"5";"116.80";"0";"0";"0";"1";"1";"0";"20";"0";"0";"5";"14";"3";"12.40";"0";"0";"5";"8";"5";"10.84";"0";"11.62";"13.90";"-0.30";"0.79";"2"
"1";"17";"5";"9670";"1";"1";"115";"1";"1";"19";"5";"5";"117.10";"0";"0";"0";"1";"0";"0";"21";"0";"0";"5";"7";"3";"12.67";"0";"0";"5";"6";"4";"12.75";"1";"12.71";"7.60";"2.60";"0.32";"2"
"2";"39";"1";"9500";"1";"3";"130";"1";"1";"1";"4";"6";"140.00";"0";"0";"1";"0";"0";"0";"30";"0";"3";"7";"11";"3";"12.34";"0";"3";"7";"9";"3";"11.67";"0";"12.01";"13.90";"-0.30";"0.79";"1"
"1";"1";"4";"9500";"1";"1";"136";"1";"37";"37";"9";"9";"126.30";"1";"0";"0";"1";"0";"1";"18";"0";"0";"7";"7";"6";"11.60";"0";"0";"7";"7";"6";"11.60";"0";"11.6";"7.60";"2.60";"0.32";"3"
"1";"39";"1";"9119";"1";"1";"160";"1";"1";"38";"4";"7";"112.00";"0";"0";"0";"0";"1";"0";"25";"0";"0";"5";"8";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"9.40";"-0.80";"-3.12";"1"
"1";"1";"1";"9238";"1";"1";"128";"1";"19";"19";"0";"5";"120.30";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"12";"2";"13.00";"0";"0";"6";"8";"5";"11.60";"0";"12.3";"7.60";"2.60";"0.32";"3"
"1";"17";"3";"9070";"1";"1";"116";"1";"37";"37";"9";"9";"110.80";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"11.84";"0";"0";"6";"6";"6";"12.50";"0";"12.17";"7.60";"2.60";"0.32";"2"
"2";"1";"1";"9500";"1";"1";"137";"1";"3";"38";"2";"4";"121.00";"0";"0";"0";"1";"0";"1";"19";"0";"0";"8";"8";"7";"14.73";"0";"0";"8";"8";"7";"14.73";"0";"14.73";"10.80";"1.40";"1.74";"3"
"1";"44";"1";"9003";"1";"39";"150";"1";"38";"38";"9";"8";"150.00";"1";"0";"0";"1";"1";"0";"20";"0";"0";"6";"8";"5";"12.86";"0";"0";"6";"11";"6";"12.30";"0";"12.58";"16.20";"0.30";"-0.92";"3"
"1";"17";"6";"9238";"1";"1";"135";"1";"1";"19";"7";"7";"126.60";"1";"0";"0";"1";"0";"1";"19";"0";"0";"6";"8";"6";"13.63";"0";"0";"6";"7";"6";"12.17";"0";"12.9";"12.70";"3.70";"-1.70";"3"
"1";"39";"1";"33";"1";"1";"134";"1";"19";"37";"9";"9";"96.10";"0";"0";"0";"1";"1";"0";"25";"0";"0";"7";"13";"2";"15.00";"0";"0";"7";"12";"2";"11.50";"0";"13.25";"12.40";"0.50";"1.79";"1"
"1";"1";"2";"9254";"1";"1";"121";"1";"37";"37";"9";"9";"124.20";"1";"0";"0";"1";"0";"1";"18";"0";"0";"6";"8";"6";"10.58";"0";"0";"6";"9";"5";"11.40";"0";"10.99";"16.20";"0.30";"-0.92";"3"
"2";"1";"1";"9991";"0";"1";"150";"1";"37";"37";"9";"9";"131.80";"0";"0";"0";"0";"0";"0";"29";"0";"0";"5";"6";"4";"12.25";"0";"0";"5";"6";"5";"10.17";"0";"11.21";"10.80";"1.40";"1.74";"1"
"2";"42";"1";"9070";"1";"1";"170";"1";"37";"25";"0";"4";"148.50";"0";"0";"0";"1";"1";"0";"47";"0";"8";"10";"14";"8";"14.63";"0";"5";"7";"7";"5";"13.40";"0";"14.02";"9.40";"-0.80";"-3.12";"1"
"2";"39";"1";"9085";"1";"1";"134";"1";"37";"37";"90";"90";"110.30";"0";"0";"0";"1";"1";"0";"33";"0";"0";"5";"7";"4";"13.50";"0";"0";"5";"6";"5";"11.60";"0";"12.55";"7.60";"2.60";"0.32";"3"
"4";"39";"1";"9500";"1";"19";"134";"1";"37";"37";"6";"6";"117.80";"0";"0";"1";"0";"0";"0";"46";"0";"0";"7";"14";"3";"12.34";"0";"0";"7";"12";"3";"11.09";"0";"11.72";"11.10";"0.60";"2.02";"1"
"1";"1";"1";"9238";"1";"1";"125";"1";"1";"1";"5";"5";"128.50";"0";"0";"0";"1";"1";"0";"20";"0";"0";"6";"13";"1";"14.00";"0";"0";"6";"7";"0";"0.00";"0";"7";"16.20";"0.30";"-0.92";"1"
"1";"1";"1";"171";"1";"1";"142";"1";"1";"1";"3";"3";"133.30";"1";"0";"0";"1";"0";"0";"19";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"10.80";"1.40";"1.74";"3"
"1";"17";"1";"9238";"1";"1";"137";"1";"1";"38";"5";"8";"125.80";"0";"0";"0";"0";"0";"1";"18";"0";"0";"6";"10";"6";"12.67";"0";"0";"6";"6";"2";"11.50";"0";"12.09";"12.70";"3.70";"-1.70";"1"
"1";"1";"3";"9254";"1";"1";"122";"1";"19";"38";"3";"10";"114.30";"1";"0";"0";"1";"0";"1";"20";"0";"0";"6";"8";"5";"12.80";"0";"0";"6";"9";"5";"12.80";"0";"12.8";"12.40";"0.50";"1.79";"2"
"1";"43";"1";"9773";"1";"1";"127";"1";"1";"1";"9";"6";"110.00";"0";"0";"1";"0";"1";"0";"19";"0";"0";"6";"10";"3";"11.67";"0";"0";"6";"11";"2";"10.00";"0";"10.84";"16.20";"0.30";"-0.92";"1"
"1";"1";"1";"9238";"1";"1";"105";"1";"19";"19";"6";"6";"106.10";"1";"0";"0";"1";"0";"0";"20";"0";"0";"6";"6";"6";"11.50";"0";"0";"6";"7";"6";"13.29";"0";"12.4";"11.10";"0.60";"2.02";"3"
"1";"1";"1";"9147";"1";"1";"150";"1";"1";"19";"5";"5";"137.80";"1";"0";"0";"1";"1";"1";"19";"0";"0";"5";"6";"5";"13.20";"0";"0";"5";"6";"5";"12.67";"0";"12.94";"16.20";"0.30";"-0.92";"3"
"1";"43";"1";"9238";"1";"1";"122";"1";"19";"19";"5";"5";"114.30";"1";"0";"0";"1";"0";"0";"22";"0";"5";"10";"15";"8";"11.00";"0";"2";"7";"16";"5";"11.20";"0";"11.1";"9.40";"-0.80";"-3.12";"2"
"1";"1";"1";"9773";"1";"1";"125";"1";"19";"38";"3";"5";"115.90";"0";"0";"0";"1";"0";"0";"19";"0";"0";"6";"13";"4";"11.75";"0";"0";"6";"10";"4";"11.00";"0";"11.38";"10.80";"1.40";"1.74";"3"
"1";"17";"1";"9773";"1";"1";"121";"1";"37";"19";"9";"10";"113.70";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"8";"5";"12.60";"0";"0";"6";"10";"6";"12.43";"0";"12.52";"15.50";"2.80";"-4.06";"2"
"2";"43";"1";"8014";"0";"1";"120";"1";"37";"37";"5";"5";"161.10";"0";"0";"0";"1";"1";"0";"47";"0";"0";"6";"9";"6";"12.15";"0";"0";"6";"6";"0";"0.00";"0";"6.08";"16.20";"0.30";"-0.92";"1"
"1";"1";"2";"9773";"1";"1";"159";"1";"1";"1";"3";"3";"151.00";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"14.84";"0";"0";"6";"6";"6";"15.34";"0";"15.09";"12.70";"3.70";"-1.70";"3"
"1";"18";"4";"171";"1";"1";"133";"1";"1";"4";"9";"5";"129.20";"1";"0";"1";"0";"1";"0";"20";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"9.40";"-0.80";"-3.12";"1"
"1";"39";"1";"9500";"1";"3";"122";"1";"19";"1";"4";"8";"135.80";"0";"0";"0";"1";"0";"0";"24";"0";"0";"8";"8";"7";"12.41";"0";"0";"8";"8";"7";"12.41";"0";"12.41";"10.80";"1.40";"1.74";"3"
"1";"39";"1";"9991";"0";"1";"133";"1";"37";"37";"9";"5";"139.20";"1";"0";"1";"1";"1";"0";"33";"0";"0";"5";"11";"2";"12.50";"0";"0";"5";"9";"2";"11.50";"1";"12";"12.70";"3.70";"-1.70";"1"
"1";"17";"1";"9085";"1";"1";"128";"1";"38";"37";"9";"9";"116.50";"1";"0";"0";"1";"1";"0";"18";"0";"0";"5";"6";"5";"12.00";"0";"0";"5";"8";"5";"12.15";"0";"12.08";"10.80";"1.40";"1.74";"3"
"2";"39";"1";"9003";"1";"19";"134";"1";"37";"19";"9";"4";"140.00";"0";"0";"1";"1";"0";"0";"29";"0";"0";"6";"11";"5";"12.60";"0";"0";"6";"6";"6";"12.67";"0";"12.64";"11.10";"0.60";"2.02";"3"
"1";"44";"1";"9991";"0";"39";"130";"1";"37";"37";"5";"5";"130.00";"1";"0";"0";"1";"1";"0";"32";"0";"2";"6";"9";"4";"12.50";"0";"3";"7";"7";"4";"11.00";"0";"11.75";"9.40";"-0.80";"-3.12";"1"
"1";"51";"1";"9070";"1";"1";"132";"1";"19";"19";"153";"153";"120.00";"0";"0";"0";"1";"0";"1";"23";"0";"0";"6";"6";"6";"15.34";"0";"0";"6";"6";"6";"14.17";"0";"14.76";"11.10";"0.60";"2.02";"3"
